id,name,bus,pa,pb,pc,qa,qb,qc,sa_max,sb_max,sc_max,phases,qa_max,qb_max,qc_max,qa_min,qb_min,qc_min
2109,l3141402,l3141402,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2111,l3216350,l3216350,0.0083027,0.0,0.0,0.0,0.0,0.0,0.0083027,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2113,l2841631,l2841631,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2154,l2692661,l2692661,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2162,l2992656,l2992656,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2165,l2730187,l2730187,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2183,l3160871,l3160871,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2184,l3030203,l3030203,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2191,l3048965,l3048965,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2193,l2955077,l2955077,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2198,l3160872,l3160872,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2202,l3198348,l3198348,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2217,l3552667,l3552667,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2219,l3104850,l3104850,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2223,l3251799,l3251799,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2225,l3214071,l3214071,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2233,l3214069,l3214069,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2236,l3123452,l3123452,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2243,l3029055,l3029055,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2246,l2767341,l2767341,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2250,l3048887,l3048887,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2254,l3216988,l3216988,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2255,l3179607,l3179607,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2259,l3067478,l3067478,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2269,l3233412,l3233412,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2272,l2821087,l2821087,0.01197,0.0,0.0,0.0,0.0,0.0,0.01197,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2273,l2990098,l2990098,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2275,l3027671,l3027671,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2277,l2802481,l2802481,0.01197,0.0,0.0,0.0,0.0,0.0,0.01197,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2278,l3214549,l3214549,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2284,l2952003,l2952003,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2286,l3254237,l3254237,0.004489099999999999,0.0,0.0,0.0,0.0,0.0,0.004489099999999999,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2290,l2896685,l2896685,0.003744,0.002628,0.002745,0.0,0.0,0.0,0.003744,0.002628,0.002745,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2295,l2990826,l2990826,0.0053415,0.0043785,0.0045765,0.0,0.0,0.0,0.0053415,0.0043785,0.0045765,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2298,l2841619,l2841619,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2301,l2673306,l2673306,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2307,l2897768,l2897768,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2309,l2785515,l2785515,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2310,m1108410,m1108410,0.0,0.0249422,0.0,0.0,0.0,0.0,0.0,0.0249422,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2311,l2728247,l2728247,0.0015975,0.0057285,0.0031815,0.0,0.0,0.0,0.0015975,0.0057285,0.0031815,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2314,l2915542,l2915542,0.007983,0.0087525,0.009153,0.0,0.0,0.0,0.007983,0.0087525,0.009153,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2317,l3215203,l3215203,0.007983,0.0101025,0.009153,0.0,0.0,0.0,0.007983,0.0101025,0.009153,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2320,l2803199,l2803199,0.007983,0.0101025,0.009153,0.0,0.0,0.0,0.007983,0.0101025,0.009153,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2324,m1108405,m1108405,0.0102468,0.013212400000000001,0.0162689,0.0,0.0,0.0,0.0102468,0.013212400000000001,0.0162689,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2325,m1108403,m1108403,0.0135996,0.0118182,0.0096861,0.0,0.0,0.0,0.0135996,0.0118182,0.0096861,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2326,m1108407,m1108407,0.0,0.017588100000000002,0.0,0.0,0.0,0.0,0.0,0.017588100000000002,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2327,m1108406,m1108406,0.0105891,0.0118243,0.0,0.0,0.0,0.0,0.0105891,0.0118243,0.0,ba,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
2328,m1108404,m1108404,0.012530600000000001,0.0174325,0.0150035,0.0,0.0,0.0,0.012530600000000001,0.0174325,0.0150035,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2332,l2708744,l2708744,0.0,0.013131,0.0,0.0,0.0,0.0,0.0,0.013131,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2333,l2690187,l2690187,0.0,0.013131,0.0,0.0,0.0,0.0,0.0,0.013131,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2335,l3027670,l3027670,0.0,0.013131,0.0,0.0,0.0,0.0,0.0,0.013131,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2337,l2802480,l2802480,0.0,0.013131,0.0,0.0,0.0,0.0,0.0,0.013131,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2338,l3252336,l3252336,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2339,l3233413,l3233413,0.0,0.0087525,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2341,l3102286,l3102286,0.0,0.013131,0.0,0.0,0.0,0.0,0.0,0.013131,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2349,l2973791,l2973791,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2351,l3232902,l3232902,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2355,l2730106,l2730106,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2374,l3179646,l3179646,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2375,l2674027,l2674027,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2376,l2692633,l2692633,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2388,l2955006,l2955006,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2389,l2692600,l2692600,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2390,l3235945,l3235945,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2391,l2842330,l2842330,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2392,l3086002,l3086002,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2394,l2730107,l2730107,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2395,l3179608,l3179608,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2420,l3235242,l3235242,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2422,l3141393,l3141393,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2423,l3118855,l3118855,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2424,l3231255,l3231255,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2451,l2804277,l2804277,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2456,l2936213,l2936213,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2458,l3141394,l3141394,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2465,l3065665,l3065665,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2466,l3235946,l3235946,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2478,l2748781,l2748781,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2479,l3101782,l3101782,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2493,l2767340,l2767340,0.01197,0.013131,0.013734,0.0,0.0,0.0,0.01197,0.013131,0.013734,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2498,l3030126,l3030126,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2499,l3254870,l3254870,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2502,l3150961,l3150961,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2507,l3104796,l3104796,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2509,l2917255,l2917255,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2515,l3048962,l3048962,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2520,l3067507,l3067507,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2525,l2692655,l2692655,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2527,l2711226,l2711226,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2529,l2861219,l2861219,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2538,l3160868,l3160868,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2541,l2767409,l2767409,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2546,l3217064,l3217064,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2551,l2879794,l2879794,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2554,l2917330,l2917330,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2555,l2861222,l2861222,0.007335,0.0,0.0,0.0,0.0,0.0,0.007335,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2556,l2955074,l2955074,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2557,l3030199,l3030199,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2559,l2730163,l2730163,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2566,l2842379,l2842379,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2569,l2805031,l2805031,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2574,l3068944,l3068944,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2579,l3142098,l3142098,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2582,l2879753,l2879753,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2583,l2955055,l2955055,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2587,l2917328,l2917328,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2588,l2861218,l2861218,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2599,l3104853,l3104853,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2605,l3217052,l3217052,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2606,l2692660,l2692660,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2610,l3086098,l3086098,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2615,l2898515,l2898515,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2622,l3030205,l3030205,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2632,l3179674,l3179674,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2642,l3142099,l3142099,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2649,l3011293,l3011293,0.007983,0.0104105,0.009153,0.0,0.0,0.0,0.007983,0.0104105,0.009153,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2655,l2861223,l2861223,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2661,l3234149,l3234149,0.039906,0.043767,0.045765,0.0,0.0,0.0,0.039906,0.043767,0.045765,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2670,l3217056,l3217056,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2675,l2786204,l2786204,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2683,l2861157,l2861157,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2686,l2806553,l2806553,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2691,l3254873,l3254873,0.0,0.0,0.0045406000000000005,0.0,0.0,0.0,0.0,0.0,0.0045406000000000005,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2693,l2745811,l2745811,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2695,l3027124,l3027124,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2699,l3048890,l3048890,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2701,l3048889,l3048889,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2708,l2767343,l2767343,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2712,l2970804,l2970804,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2714,l2952007,l2952007,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2715,l2861158,l2861158,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2717,l3179637,l3179637,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2718,l3253570,l3253570,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2719,l2937757,l2937757,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2720,l3067448,l3067448,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2721,l2763407,l2763407,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
