id,name,Pb_max_c,hmax_c,bmin_c,bmax_c,nc_c,nd_c,Pb_max_a,hmax_a,bmin_a,bmax_a,nc_a,nd_a,Pb_max_b,hmax_b,bmin_b,bmax_b,nc_b,nd_b,phases
1960,l2851933,0.005078999999999999,0.005078999999999999,0.0030473999999999996,0.009650099999999998,0.95,0.95,0.005078999999999999,0.005078999999999999,0.0030473999999999996,0.009650099999999998,0.95,0.95,0.005078999999999999,0.005078999999999999,0.0030473999999999996,0.009650099999999998,0.95,0.95,abc
1961,l3207907,0.010089,0.010089,0.0060534,0.0191691,0.95,0.95,0.010089,0.010089,0.0060534,0.0191691,0.95,0.95,0.010089,0.010089,0.0060534,0.0191691,0.95,0.95,abc
1970,l2973166,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
1981,l3085403,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
1984,l3047058,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2014,l2859391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2027,l2710542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2028,l2729430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2032,l3254234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2033,l3104114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2036,l2954338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2039,l3254206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2046,l2691938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2048,l3216338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2049,l2973146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2050,l2991901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2052,l2911069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059886,0.0059886,0.0035931599999999998,0.011378339999999999,0.95,0.95,b
2053,l2948732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070784,0.0070784,0.0042470400000000005,0.01344896,0.95,0.95,b
2054,l3231269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00596,0.00596,0.003576,0.011323999999999999,0.95,0.95,b
2056,l3251806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059768,0.0059768,0.00358605,0.011355825,0.95,0.95,b
2057,l3160108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2059,l2729409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2063,l2991927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2064,l2804245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2072,l2691939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2074,l2822858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2077,l3177881,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2081,l3122818,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2087,l3160102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2094,l2746587,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2096,l2991933,0.009153,0.009153,0.005491800000000001,0.0173907,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2097,l3122837,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2098,l3048222,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2099,l2673323,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2101,l2710525,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2102,l3178982,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2106,l3065696,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2109,l3141402,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2111,l3216350,0.0,0.0,0.0,0.0,0.0,0.0,0.0083027,0.0083027,0.004981619999999999,0.01577513,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2113,l2841631,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2154,l2692661,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2162,l2992656,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2165,l2730187,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2183,l3160871,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2184,l3030203,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2191,l3048965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2193,l2955077,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2198,l3160872,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2202,l3198348,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2217,l3552667,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2219,l3104850,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2223,l3251799,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2225,l3214071,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2233,l3214069,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2236,l3123452,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2243,l3029055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2246,l2767341,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2250,l3048887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2254,l3216988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2255,l3179607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2259,l3067478,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2269,l3233412,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2272,l2821087,0.0,0.0,0.0,0.0,0.0,0.0,0.011970000000000001,0.011970000000000001,0.007182,0.022743,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2273,l2990098,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2275,l3027671,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2277,l2802481,0.0,0.0,0.0,0.0,0.0,0.0,0.011970000000000001,0.011970000000000001,0.007182,0.022743,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2278,l3214549,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2284,l2952003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2286,l3254237,0.0,0.0,0.0,0.0,0.0,0.0,0.004489099999999999,0.004489099999999999,0.00269349,0.008529384999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2290,l2896685,0.003039,0.003039,0.0018234,0.0057741,0.95,0.95,0.003039,0.003039,0.0018234,0.0057741,0.95,0.95,0.003039,0.003039,0.0018234,0.0057741,0.95,0.95,abc
2295,l2990826,0.004765500000000001,0.004765500000000001,0.0028593000000000004,0.00905445,0.95,0.95,0.004765500000000001,0.004765500000000001,0.0028593000000000004,0.00905445,0.95,0.95,0.004765500000000001,0.004765500000000001,0.0028593000000000004,0.00905445,0.95,0.95,abc
2298,l2841619,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2301,l2673306,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2307,l2897768,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2309,l2785515,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2310,m1108410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249422,0.0249422,0.01496535,0.047390275,0.95,0.95,b
2311,l2728247,0.0035025,0.0035025,0.0021014999999999996,0.00665475,0.95,0.95,0.0035025,0.0035025,0.0021014999999999996,0.00665475,0.95,0.95,0.0035025,0.0035025,0.0021014999999999996,0.00665475,0.95,0.95,abc
2314,l2915542,0.0086295,0.0086295,0.0051776999999999995,0.01639605,0.95,0.95,0.0086295,0.0086295,0.0051776999999999995,0.01639605,0.95,0.95,0.0086295,0.0086295,0.0051776999999999995,0.01639605,0.95,0.95,abc
2317,l3215203,0.009079499999999999,0.009079499999999999,0.005447699999999999,0.01725105,0.95,0.95,0.009079499999999999,0.009079499999999999,0.005447699999999999,0.01725105,0.95,0.95,0.009079499999999999,0.009079499999999999,0.005447699999999999,0.01725105,0.95,0.95,abc
2320,l2803199,0.009079499999999999,0.009079499999999999,0.005447699999999999,0.01725105,0.95,0.95,0.009079499999999999,0.009079499999999999,0.005447699999999999,0.01725105,0.95,0.95,0.009079499999999999,0.009079499999999999,0.005447699999999999,0.01725105,0.95,0.95,abc
2324,m1108405,0.0132427,0.0132427,0.00794561,0.025161098333333333,0.95,0.95,0.0132427,0.0132427,0.00794561,0.025161098333333333,0.95,0.95,0.0132427,0.0132427,0.00794561,0.025161098333333333,0.95,0.95,abc
2325,m1108403,0.011701300000000001,0.011701300000000001,0.007020770000000001,0.022232438333333333,0.95,0.95,0.011701300000000001,0.011701300000000001,0.007020770000000001,0.022232438333333333,0.95,0.95,0.011701300000000001,0.011701300000000001,0.007020770000000001,0.022232438333333333,0.95,0.95,abc
2326,m1108407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017588100000000002,0.017588100000000002,0.010552889999999999,0.033417485,0.95,0.95,b
2327,m1108406,0.0,0.0,0.0,0.0,0.0,0.0,0.0112067,0.0112067,0.00672402,0.02129273,0.95,0.95,0.0112067,0.0112067,0.00672402,0.02129273,0.95,0.95,ab
2328,m1108404,0.014988866666666668,0.014988866666666668,0.008993319999999999,0.028478846666666665,0.95,0.95,0.014988866666666668,0.014988866666666668,0.008993319999999999,0.028478846666666665,0.95,0.95,0.014988866666666668,0.014988866666666668,0.008993319999999999,0.028478846666666665,0.95,0.95,abc
2332,l2708744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013131,0.013131,0.0078786,0.0249489,0.95,0.95,b
2333,l2690187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013131,0.013131,0.0078786,0.0249489,0.95,0.95,b
2335,l3027670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013131,0.013131,0.0078786,0.0249489,0.95,0.95,b
2337,l2802480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013131,0.013131,0.0078786,0.0249489,0.95,0.95,b
2338,l3252336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2339,l3233413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0087525,0.005251499999999999,0.01662975,0.95,0.95,b
2341,l3102286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013131,0.013131,0.0078786,0.0249489,0.95,0.95,b
2349,l2973791,0.0,0.0,0.0,0.0,0.0,0.0,0.007983,0.007983,0.0047897999999999994,0.015167699999999998,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2351,l3232902,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2355,l2730106,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2374,l3179646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2375,l2674027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2376,l2692633,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2388,l2955006,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2389,l2692600,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2390,l3235945,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2391,l2842330,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2392,l3086002,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2394,l2730107,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2395,l3179608,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2420,l3235242,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2422,l3141393,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2423,l3118855,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2424,l3231255,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2451,l2804277,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2456,l2936213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2458,l3141394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2465,l3065665,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2466,l3235946,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2478,l2748781,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2479,l3101782,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2493,l2767340,0.012945,0.012945,0.007767,0.0245955,0.95,0.95,0.012945,0.012945,0.007767,0.0245955,0.95,0.95,0.012945,0.012945,0.007767,0.0245955,0.95,0.95,abc
2498,l3030126,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2499,l3254870,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2502,l3150961,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2507,l3104796,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2509,l2917255,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2515,l3048962,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2520,l3067507,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2525,l2692655,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2527,l2711226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2529,l2861219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2538,l3160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2541,l2767409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2546,l3217064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2551,l2879794,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2554,l2917330,0.0,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0053415,0.0032048999999999997,0.01014885,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2555,l2861222,0.0,0.0,0.0,0.0,0.0,0.0,0.007335,0.007335,0.0044009999999999995,0.0139365,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2556,l2955074,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2557,l3030199,0.0045765,0.0045765,0.0027459000000000003,0.00869535,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2559,l2730163,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2566,l2842379,0.0,0.0,0.0,0.0,0.0,0.0,0.005985000000000001,0.005985000000000001,0.003591,0.0113715,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,a
2569,l2805031,0.006867,0.006867,0.004120199999999999,0.0130473,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
2574,l3068944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0065655,0.0039393,0.01247445,0.95,0.95,b
2579,l3142098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0057285,0.0034371000000000002,0.01088415,0.95,0.95,b
2582,l2879753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2583,l2955055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2587,l2917328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0043785,0.0026271,0.008319149999999999,0.95,0.95,b
2588,l2861218,0.0059264999999999995,0.0059264999999999995,0.0035559,0.011260349999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c
