id,name,bus,pa,pb,pc,qa,qb,qc,sa_max,sb_max,sc_max,phases,qa_max,qb_max,qc_max,qa_min,qb_min,qc_min
1147,l3122821,l3122821,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1149,l3177665,l3177665,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1152,l2860482,l2860482,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1153,l3254204,l3254204,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1155,l3010560,l3010560,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1161,l2673308,l2673308,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1162,l2991939,l2991939,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1163,l3216367,l3216367,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1169,l3216342,l3216342,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1170,l2879063,l2879063,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1172,l2876798,l2876798,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1176,l2925506,l2925506,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1181,l2710543,l2710543,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1183,l3066810,l3066810,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1184,l2897769,l2897769,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1185,l3778577,l3778577,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1186,l3141395,l3141395,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1187,l2766749,l2766749,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1192,l2935549,l2935549,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1200,l3122812,l3122812,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1203,l2766741,l2766741,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1205,l2822877,l2822877,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1211,l2973156,l2973156,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1213,l3029501,l3029501,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1215,l3197636,l3197636,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1217,l2691949,l2691949,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1218,l3104127,l3104127,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1219,l3235252,l3235252,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1221,l2897774,l2897774,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1222,l2822867,l2822867,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1224,l3066813,l3066813,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1225,l2991910,l2991910,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1226,l2879072,l2879072,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1228,l2804258,l2804258,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1229,l3197635,l3197635,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1233,l2766722,l2766722,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1234,l2879071,l2879071,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1235,l3029504,l3029504,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1236,l3046854,l3046854,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1238,l2691948,l2691948,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1239,l2785547,l2785547,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1241,l2710546,l2710546,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1243,l3254214,l3254214,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1244,l3214112,l3214112,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1245,l3160104,l3160104,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1247,l3216349,l3216349,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1248,l2973180,l2973180,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1249,l2879077,l2879077,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1253,l2841634,l2841634,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1254,l2991915,l2991915,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1255,l2673320,l2673320,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1256,l3048209,l3048209,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1260,l3029183,l3029183,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1261,l2991916,l2991916,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1262,l3139086,l3139086,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1263,l3029520,l3029520,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1264,l2913406,l2913406,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1265,l2954349,l2954349,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1266,l3235250,l3235250,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1267,l2879061,l2879061,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1268,l3085391,l3085391,0.0,0.00778,0.0,0.0,0.0,0.0,0.0,0.00778,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1270,l3181545,l3181545,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1272,l3125349,l3125349,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1274,l3143999,l3143999,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1279,l3159448,l3159448,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1284,l3232301,l3232301,0.0,0.0,0.012208,0.0,0.0,0.0,0.0,0.0,0.012208,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1286,l2763811,l2763811,0.0,0.0,0.012208,0.0,0.0,0.0,0.0,0.0,0.012208,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1287,l2763812,l2763812,0.0,0.0,0.012208,0.0,0.0,0.0,0.0,0.0,0.012208,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1288,l2951995,l2951995,0.0,0.0,0.012208,0.0,0.0,0.0,0.0,0.0,0.012208,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1289,l3101194,l3101194,0.0,0.0,0.012208,0.0,0.0,0.0,0.0,0.0,0.012208,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1290,l2862616,l2862616,0.0,0.0,0.012208,0.0,0.0,0.0,0.0,0.0,0.012208,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1293,l2970258,l2970258,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1301,l2821770,l2821770,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1304,l2915534,l2915534,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1310,l2803194,l2803194,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1311,l3047073,l3047073,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1313,l2690868,l2690868,0.0,0.0,0.008136,0.0,0.0,0.0,0.0,0.0,0.008136,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1323,l3235243,l3235243,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1327,l3254207,l3254207,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1329,l2897801,l2897801,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1331,l2785514,l2785514,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1332,l3235244,l3235244,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1334,l3010559,l3010559,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1335,l2785513,l2785513,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1336,l3160101,l3160101,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1337,l3066805,l3066805,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1338,l2841618,l2841618,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1339,l2991905,l2991905,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1342,l3122811,l3122811,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1345,l2822861,l2822861,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1346,l2841616,l2841616,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1349,l2973178,l2973178,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1351,l3029518,l3029518,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1352,l2897807,l2897807,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1354,l3160123,l3160123,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1355,l2897805,l2897805,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1359,l3048227,l3048227,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1364,l3010561,l3010561,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1367,l3141396,l3141396,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1368,l3066808,l3066808,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1372,l2785517,l2785517,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1373,l3066809,l3066809,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1376,l2748125,l2748125,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1377,l2673303,l2673303,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1379,l2933120,l2933120,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1380,l3104117,l3104117,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1382,l2745806,l2745806,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1383,l2954344,l2954344,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1384,l2897767,l2897767,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1385,l3254208,l3254208,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1388,l3104119,l3104119,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1392,l3254209,l3254209,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1393,l2766716,l2766716,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1394,l3235245,l3235245,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1396,l3729297,l3729297,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1397,l3729298,l3729298,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1398,l3727707,l3727707,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1399,l3727708,l3727708,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1401,l3727711,l3727711,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1402,l3727712,l3727712,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1403,l3728037,l3728037,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1405,l3728038,l3728038,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1406,l3728039,l3728039,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1407,l3728040,l3728040,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1408,l3728041,l3728041,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1409,l3728042,l3728042,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1410,l3728043,l3728043,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1411,l3727709,l3727709,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1412,l3727710,l3727710,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1417,l2991914,l2991914,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1419,l2841635,l2841635,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1420,l2822869,l2822869,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1423,l2729410,l2729410,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1426,l3254217,l3254217,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1432,l2822870,l2822870,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1433,l2766725,l2766725,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1439,l2766724,l2766724,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1446,l2729429,l2729429,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1447,l3197647,l3197647,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1449,l2841633,l2841633,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1458,l2729414,l2729414,0.003548,0.003892,0.004068,0.0,0.0,0.0,0.003548,0.003892,0.004068,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1462,l2973167,l2973167,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1466,l3189188,l3189188,0.0,0.0,0.008136,0.0,0.0,0.0,0.0,0.0,0.008136,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1468,l3189189,l3189189,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1470,l2851933,l2851933,0.003548,0.003892,0.006104,0.0,0.0,0.0,0.003548,0.003892,0.006104,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1471,l3207907,l3207907,0.007096,0.011672,0.008136,0.0,0.0,0.0,0.007096,0.011672,0.008136,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1474,l3226771,l3226771,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1475,l3189190,l3189190,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1482,l2710532,l2710532,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1485,l2973166,l2973166,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1490,l2785530,l2785530,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1491,l2822868,l2822868,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1492,l2766723,l2766723,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1493,l3122822,l3122822,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1494,l2860504,l2860504,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1495,l2860493,l2860493,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1496,l3085403,l3085403,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1499,l2879078,l2879078,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1501,l3048221,l3048221,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1504,l2691952,l2691952,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1506,l3197642,l3197642,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1510,l2841631,l2841631,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1512,l3141402,l3141402,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
